,DOI,Journal,Type,Title,Publish_Time,Issue_Time,Co Author,Author,Rank,Nationality,Abs_country,Abs_GPE,Abs_LOC,index,Nationality_clean,country_code,region_code,GPE,NORP,LOC,ORG,LANG
2103,https://doi.org/10.1371/journal.pone.0218430,PLOS ONE,Research Article,redating the earliest evidence of the mid-holocene relative sea-level highstand in australia and implications for global sea-level rise,"July 17, 2019","July 17, 2019",True,Kerrylee Rogers,Other,Australia,['Australia' 'Australia' 'Australia'],"['Australia' 'Bulli Beach' 'Bulli Beach' 'Australia' 'Australia'
 'Tasmania']","['The east coast' 'the east coast' 'the Southern Hemisphere'
 'the east coast' 'the Gulf of Carpentaria' 'Northern Hemisphere']",2103,Australia,AU,OC,['australia'],,,,
2104,https://doi.org/10.1371/journal.pone.0218430,PLOS ONE,Research Article,redating the earliest evidence of the mid-holocene relative sea-level highstand in australia and implications for global sea-level rise,"July 17, 2019","July 17, 2019",True,Brian G. Jones,Other,Australia,['Australia' 'Australia' 'Australia'],"['Australia' 'Bulli Beach' 'Bulli Beach' 'Australia' 'Australia'
 'Tasmania']","['The east coast' 'the east coast' 'the Southern Hemisphere'
 'the east coast' 'the Gulf of Carpentaria' 'Northern Hemisphere']",2104,Australia,AU,OC,['australia'],,,,
2105,https://doi.org/10.1371/journal.pone.0218430,PLOS ONE,Research Article,redating the earliest evidence of the mid-holocene relative sea-level highstand in australia and implications for global sea-level rise,"July 17, 2019","July 17, 2019",True,Chris Turney,Other,Australia,['Australia' 'Australia' 'Australia'],"['Australia' 'Bulli Beach' 'Bulli Beach' 'Australia' 'Australia'
 'Tasmania']","['The east coast' 'the east coast' 'the Southern Hemisphere'
 'the east coast' 'the Gulf of Carpentaria' 'Northern Hemisphere']",2105,Australia,AU,OC,['australia'],,,,
2106,https://doi.org/10.1371/journal.pone.0218859,PLOS ONE,Research Article,the bulb retouchers in the levant: new insights into middle palaeolithic retouching techniques and mobile tool-kit composition,"July 5, 2019","July 5, 2019",True,Laura Centi,First,Israel,[],['Levant'],['Middle Palaeolithic'],2106,Israel,IL,AS,,,,,
2107,https://doi.org/10.1371/journal.pone.0218859,PLOS ONE,Research Article,the bulb retouchers in the levant: new insights into middle palaeolithic retouching techniques and mobile tool-kit composition,"July 5, 2019","July 5, 2019",True,Iris Groman-Yaroslavski,Other,Israel,[],['Levant'],['Middle Palaeolithic'],2107,Israel,IL,AS,,,,,
2108,https://doi.org/10.1371/journal.pone.0218859,PLOS ONE,Research Article,the bulb retouchers in the levant: new insights into middle palaeolithic retouching techniques and mobile tool-kit composition,"July 5, 2019","July 5, 2019",True,Neta Friedman,Other,Israel,[],['Levant'],['Middle Palaeolithic'],2108,Israel,IL,AS,,,,,
2109,https://doi.org/10.1371/journal.pone.0218859,PLOS ONE,Research Article,the bulb retouchers in the levant: new insights into middle palaeolithic retouching techniques and mobile tool-kit composition,"July 5, 2019","July 5, 2019",True,Maya Oron,Other,Israel,[],['Levant'],['Middle Palaeolithic'],2109,Israel,IL,AS,,,,,
2110,https://doi.org/10.1371/journal.pone.0218859,PLOS ONE,Research Article,the bulb retouchers in the levant: new insights into middle palaeolithic retouching techniques and mobile tool-kit composition,"July 5, 2019","July 5, 2019",True,Marion Prévost,Other,Israel,[],['Levant'],['Middle Palaeolithic'],2110,Israel,IL,AS,,,,,
2111,https://doi.org/10.1371/journal.pone.0218859,PLOS ONE,Research Article,the bulb retouchers in the levant: new insights into middle palaeolithic retouching techniques and mobile tool-kit composition,"July 5, 2019","July 5, 2019",True,Yossi Zaidner,Other,Israel,[],['Levant'],['Middle Palaeolithic'],2111,Israel,IL,AS,,,,,
2112,https://doi.org/10.1371/journal.pone.0218326,PLOS ONE,Research Article,isotope systematics and chemical composition of tin ingots from mochlos (crete) and other late bronze age sites in the eastern mediterranean sea: an ultimate key to tin provenance?,"June 26, 2019","June 26, 2019",True,Daniel Berger,First,Germany,['Israel' 'Israel'],['Mochlos' 'Uluburun' 'Haifa' 'Israel' 'Israel' 'Mochlos' 'Uluburun'],['eastern Mediterranean Sea' 'Mediterranean' 'east'],2112,Germany,DE,EU,,,['the eastern mediterranean sea'],,
2113,https://doi.org/10.1371/journal.pone.0218326,PLOS ONE,Research Article,isotope systematics and chemical composition of tin ingots from mochlos (crete) and other late bronze age sites in the eastern mediterranean sea: an ultimate key to tin provenance?,"June 26, 2019","June 26, 2019",True,Jeffrey S. Soles,Other,United States of America,['Israel' 'Israel'],['Mochlos' 'Uluburun' 'Haifa' 'Israel' 'Israel' 'Mochlos' 'Uluburun'],['eastern Mediterranean Sea' 'Mediterranean' 'east'],2113,United States,US,NA,,,['the eastern mediterranean sea'],,
2114,https://doi.org/10.1371/journal.pone.0218326,PLOS ONE,Research Article,isotope systematics and chemical composition of tin ingots from mochlos (crete) and other late bronze age sites in the eastern mediterranean sea: an ultimate key to tin provenance?,"June 26, 2019","June 26, 2019",True,Alessandra R. Giumlia-Mair,Other,Italy,['Israel' 'Israel'],['Mochlos' 'Uluburun' 'Haifa' 'Israel' 'Israel' 'Mochlos' 'Uluburun'],['eastern Mediterranean Sea' 'Mediterranean' 'east'],2114,Italy,IT,EU,,,['the eastern mediterranean sea'],,
2115,https://doi.org/10.1371/journal.pone.0218326,PLOS ONE,Research Article,isotope systematics and chemical composition of tin ingots from mochlos (crete) and other late bronze age sites in the eastern mediterranean sea: an ultimate key to tin provenance?,"June 26, 2019","June 26, 2019",True,Gerhard Brügmann,Other,Germany,['Israel' 'Israel'],['Mochlos' 'Uluburun' 'Haifa' 'Israel' 'Israel' 'Mochlos' 'Uluburun'],['eastern Mediterranean Sea' 'Mediterranean' 'east'],2115,Germany,DE,EU,,,['the eastern mediterranean sea'],,
2116,https://doi.org/10.1371/journal.pone.0218326,PLOS ONE,Research Article,isotope systematics and chemical composition of tin ingots from mochlos (crete) and other late bronze age sites in the eastern mediterranean sea: an ultimate key to tin provenance?,"June 26, 2019","June 26, 2019",True,Ehud Galili,Other,Israel,['Israel' 'Israel'],['Mochlos' 'Uluburun' 'Haifa' 'Israel' 'Israel' 'Mochlos' 'Uluburun'],['eastern Mediterranean Sea' 'Mediterranean' 'east'],2116,Israel,IL,AS,,,['the eastern mediterranean sea'],,
2117,https://doi.org/10.1371/journal.pone.0218326,PLOS ONE,Research Article,isotope systematics and chemical composition of tin ingots from mochlos (crete) and other late bronze age sites in the eastern mediterranean sea: an ultimate key to tin provenance?,"June 26, 2019","June 26, 2019",True,Nicole Lockhoff,Other,Germany,['Israel' 'Israel'],['Mochlos' 'Uluburun' 'Haifa' 'Israel' 'Israel' 'Mochlos' 'Uluburun'],['eastern Mediterranean Sea' 'Mediterranean' 'east'],2117,Germany,DE,EU,,,['the eastern mediterranean sea'],,
2118,https://doi.org/10.1371/journal.pone.0218326,PLOS ONE,Research Article,isotope systematics and chemical composition of tin ingots from mochlos (crete) and other late bronze age sites in the eastern mediterranean sea: an ultimate key to tin provenance?,"June 26, 2019","June 26, 2019",True,Ernst Pernicka,Other,Germany,['Israel' 'Israel'],['Mochlos' 'Uluburun' 'Haifa' 'Israel' 'Israel' 'Mochlos' 'Uluburun'],['eastern Mediterranean Sea' 'Mediterranean' 'east'],2118,Germany,DE,EU,,,['the eastern mediterranean sea'],,
2119,https://doi.org/10.1371/journal.pone.0215668,PLOS ONE,Research Article,"persistent neanderthal occupation of the open-air site of ‘ein qashish, israel","June 26, 2019","June 26, 2019",True,Ravid Ekshtain,First,Israel,['Israel' '670'],['Israel' 'Levant'],['the Mt. Carmel' 'Middle Paleolithic'],2119,Israel,IL,AS,"['ein qashish', 'israel']",,,,
2120,https://doi.org/10.1371/journal.pone.0215668,PLOS ONE,Research Article,"persistent neanderthal occupation of the open-air site of ‘ein qashish, israel","June 26, 2019","June 26, 2019",True,Ariel Malinsky-Buller,Other,Germany,['Israel' '670'],['Israel' 'Levant'],['the Mt. Carmel' 'Middle Paleolithic'],2120,Germany,DE,EU,"['ein qashish', 'israel']",,,,
2121,https://doi.org/10.1371/journal.pone.0215668,PLOS ONE,Research Article,"persistent neanderthal occupation of the open-air site of ‘ein qashish, israel","June 26, 2019","June 26, 2019",True,Noam Greenbaum,Other,Israel,['Israel' '670'],['Israel' 'Levant'],['the Mt. Carmel' 'Middle Paleolithic'],2121,Israel,IL,AS,"['ein qashish', 'israel']",,,,
2122,https://doi.org/10.1371/journal.pone.0215668,PLOS ONE,Research Article,"persistent neanderthal occupation of the open-air site of ‘ein qashish, israel","June 26, 2019","June 26, 2019",True,Netta Mitki,Other,Israel,['Israel' '670'],['Israel' 'Levant'],['the Mt. Carmel' 'Middle Paleolithic'],2122,Israel,IL,AS,"['ein qashish', 'israel']",,,,
2123,https://doi.org/10.1371/journal.pone.0215668,PLOS ONE,Research Article,"persistent neanderthal occupation of the open-air site of ‘ein qashish, israel","June 26, 2019","June 26, 2019",True,Mareike C. Stahlschmidt,Other,Ireland,['Israel' '670'],['Israel' 'Levant'],['the Mt. Carmel' 'Middle Paleolithic'],2123,Ireland,IE,EU,"['ein qashish', 'israel']",,,,
2124,https://doi.org/10.1371/journal.pone.0215668,PLOS ONE,Research Article,"persistent neanderthal occupation of the open-air site of ‘ein qashish, israel","June 26, 2019","June 26, 2019",True,Ruth Shahack-Gross,Other,Israel,['Israel' '670'],['Israel' 'Levant'],['the Mt. Carmel' 'Middle Paleolithic'],2124,Israel,IL,AS,"['ein qashish', 'israel']",,,,
2125,https://doi.org/10.1371/journal.pone.0215668,PLOS ONE,Research Article,"persistent neanderthal occupation of the open-air site of ‘ein qashish, israel","June 26, 2019","June 26, 2019",True,Nadav Nir,Other,Israel,['Israel' '670'],['Israel' 'Levant'],['the Mt. Carmel' 'Middle Paleolithic'],2125,Israel,IL,AS,"['ein qashish', 'israel']",,,,
2126,https://doi.org/10.1371/journal.pone.0215668,PLOS ONE,Research Article,"persistent neanderthal occupation of the open-air site of ‘ein qashish, israel","June 26, 2019","June 26, 2019",True,Naomi Porat,Other,Israel,['Israel' '670'],['Israel' 'Levant'],['the Mt. Carmel' 'Middle Paleolithic'],2126,Israel,IL,AS,"['ein qashish', 'israel']",,,,
2127,https://doi.org/10.1371/journal.pone.0215668,PLOS ONE,Research Article,"persistent neanderthal occupation of the open-air site of ‘ein qashish, israel","June 26, 2019","June 26, 2019",True,Daniella E. Bar-Yosef Mayer,Other,Israel,['Israel' '670'],['Israel' 'Levant'],['the Mt. Carmel' 'Middle Paleolithic'],2127,Israel,IL,AS,"['ein qashish', 'israel']",,,,
2128,https://doi.org/10.1371/journal.pone.0215668,PLOS ONE,Research Article,"persistent neanderthal occupation of the open-air site of ‘ein qashish, israel","June 26, 2019","June 26, 2019",True,Reuven Yeshurun,Other,Israel,['Israel' '670'],['Israel' 'Levant'],['the Mt. Carmel' 'Middle Paleolithic'],2128,Israel,IL,AS,"['ein qashish', 'israel']",,,,
2129,https://doi.org/10.1371/journal.pone.0215668,PLOS ONE,Research Article,"persistent neanderthal occupation of the open-air site of ‘ein qashish, israel","June 26, 2019","June 26, 2019",True,Ella Been,Other,Israel,['Israel' '670'],['Israel' 'Levant'],['the Mt. Carmel' 'Middle Paleolithic'],2129,Israel,IL,AS,"['ein qashish', 'israel']",,,,
2130,https://doi.org/10.1371/journal.pone.0215668,PLOS ONE,Research Article,"persistent neanderthal occupation of the open-air site of ‘ein qashish, israel","June 26, 2019","June 26, 2019",True,Yoel Rak,Other,Israel,['Israel' '670'],['Israel' 'Levant'],['the Mt. Carmel' 'Middle Paleolithic'],2130,Israel,IL,AS,"['ein qashish', 'israel']",,,,
2131,https://doi.org/10.1371/journal.pone.0215668,PLOS ONE,Research Article,"persistent neanderthal occupation of the open-air site of ‘ein qashish, israel","June 26, 2019","June 26, 2019",True,Nuha Agha,Other,Israel,['Israel' '670'],['Israel' 'Levant'],['the Mt. Carmel' 'Middle Paleolithic'],2131,Israel,IL,AS,"['ein qashish', 'israel']",,,,
2132,https://doi.org/10.1371/journal.pone.0215668,PLOS ONE,Research Article,"persistent neanderthal occupation of the open-air site of ‘ein qashish, israel","June 26, 2019","June 26, 2019",True,Lena Brailovsky,Other,Israel,['Israel' '670'],['Israel' 'Levant'],['the Mt. Carmel' 'Middle Paleolithic'],2132,Israel,IL,AS,"['ein qashish', 'israel']",,,,
2133,https://doi.org/10.1371/journal.pone.0215668,PLOS ONE,Research Article,"persistent neanderthal occupation of the open-air site of ‘ein qashish, israel","June 26, 2019","June 26, 2019",True,Masha Krakovsky,Other,Israel,['Israel' '670'],['Israel' 'Levant'],['the Mt. Carmel' 'Middle Paleolithic'],2133,Israel,IL,AS,"['ein qashish', 'israel']",,,,
2134,https://doi.org/10.1371/journal.pone.0215668,PLOS ONE,Research Article,"persistent neanderthal occupation of the open-air site of ‘ein qashish, israel","June 26, 2019","June 26, 2019",True,Polina Spivak,Other,Israel,['Israel' '670'],['Israel' 'Levant'],['the Mt. Carmel' 'Middle Paleolithic'],2134,Israel,IL,AS,"['ein qashish', 'israel']",,,,
2135,https://doi.org/10.1371/journal.pone.0215668,PLOS ONE,Research Article,"persistent neanderthal occupation of the open-air site of ‘ein qashish, israel","June 26, 2019","June 26, 2019",True,Micka Ullman,Other,Israel,['Israel' '670'],['Israel' 'Levant'],['the Mt. Carmel' 'Middle Paleolithic'],2135,Israel,IL,AS,"['ein qashish', 'israel']",,,,
2136,https://doi.org/10.1371/journal.pone.0215668,PLOS ONE,Research Article,"persistent neanderthal occupation of the open-air site of ‘ein qashish, israel","June 26, 2019","June 26, 2019",True,Ariel Vered,Other,Israel,['Israel' '670'],['Israel' 'Levant'],['the Mt. Carmel' 'Middle Paleolithic'],2136,Israel,IL,AS,"['ein qashish', 'israel']",,,,
2137,https://doi.org/10.1371/journal.pone.0215668,PLOS ONE,Research Article,"persistent neanderthal occupation of the open-air site of ‘ein qashish, israel","June 26, 2019","June 26, 2019",True,Omry Barzilai,Other,Israel,['Israel' '670'],['Israel' 'Levant'],['the Mt. Carmel' 'Middle Paleolithic'],2137,Israel,IL,AS,"['ein qashish', 'israel']",,,,
2138,https://doi.org/10.1371/journal.pone.0215668,PLOS ONE,Research Article,"persistent neanderthal occupation of the open-air site of ‘ein qashish, israel","June 26, 2019","June 26, 2019",True,Erella Hovers,Other,Israel,['Israel' '670'],['Israel' 'Levant'],['the Mt. Carmel' 'Middle Paleolithic'],2138,Israel,IL,AS,"['ein qashish', 'israel']",,,,
2139,https://doi.org/10.1371/journal.pone.0213473,PLOS ONE,Research Article,hafting of middle paleolithic tools in latium (central italy): new data from fossellone and sant’agostino caves,"June 20, 2019","June 20, 2019",True,Ilaria Degano,First,Italy,['Italy'],['Italy'],['the Middle Paleolithic' 'Middle Paleolithic' 'the Middle Paleolithic'],2139,Italy,IT,EU,,,"['latium', 'italy', 'fossellone', 'sant’agostino caves']",,
2140,https://doi.org/10.1371/journal.pone.0213473,PLOS ONE,Research Article,hafting of middle paleolithic tools in latium (central italy): new data from fossellone and sant’agostino caves,"June 20, 2019","June 20, 2019",True,Sylvain Soriano,Other,France,['Italy'],['Italy'],['the Middle Paleolithic' 'Middle Paleolithic' 'the Middle Paleolithic'],2140,France,FR,EU,,,"['latium', 'italy', 'fossellone', 'sant’agostino caves']",,
2141,https://doi.org/10.1371/journal.pone.0213473,PLOS ONE,Research Article,hafting of middle paleolithic tools in latium (central italy): new data from fossellone and sant’agostino caves,"June 20, 2019","June 20, 2019",True,Paola Villa,Other,South Africa,['Italy'],['Italy'],['the Middle Paleolithic' 'Middle Paleolithic' 'the Middle Paleolithic'],2141,South Africa,ZA,AF,,,"['latium', 'italy', 'fossellone', 'sant’agostino caves']",,
2142,https://doi.org/10.1371/journal.pone.0213473,PLOS ONE,Research Article,hafting of middle paleolithic tools in latium (central italy): new data from fossellone and sant’agostino caves,"June 20, 2019","June 20, 2019",True,Luca Pollarolo,Other,Switzerland,['Italy'],['Italy'],['the Middle Paleolithic' 'Middle Paleolithic' 'the Middle Paleolithic'],2142,Switzerland,CH,EU,,,"['latium', 'italy', 'fossellone', 'sant’agostino caves']",,
2143,https://doi.org/10.1371/journal.pone.0213473,PLOS ONE,Research Article,hafting of middle paleolithic tools in latium (central italy): new data from fossellone and sant’agostino caves,"June 20, 2019","June 20, 2019",True,Jeannette J. Lucejko,Other,Italy,['Italy'],['Italy'],['the Middle Paleolithic' 'Middle Paleolithic' 'the Middle Paleolithic'],2143,Italy,IT,EU,,,"['latium', 'italy', 'fossellone', 'sant’agostino caves']",,
2144,https://doi.org/10.1371/journal.pone.0213473,PLOS ONE,Research Article,hafting of middle paleolithic tools in latium (central italy): new data from fossellone and sant’agostino caves,"June 20, 2019","June 20, 2019",True,Zenobia Jacobs,Other,Australia,['Italy'],['Italy'],['the Middle Paleolithic' 'Middle Paleolithic' 'the Middle Paleolithic'],2144,Australia,AU,OC,,,"['latium', 'italy', 'fossellone', 'sant’agostino caves']",,
2145,https://doi.org/10.1371/journal.pone.0213473,PLOS ONE,Research Article,hafting of middle paleolithic tools in latium (central italy): new data from fossellone and sant’agostino caves,"June 20, 2019","June 20, 2019",True,Katerina Douka,Other,United Kingdom,['Italy'],['Italy'],['the Middle Paleolithic' 'Middle Paleolithic' 'the Middle Paleolithic'],2145,United Kingdom,GB,EU,,,"['latium', 'italy', 'fossellone', 'sant’agostino caves']",,
2146,https://doi.org/10.1371/journal.pone.0213473,PLOS ONE,Research Article,hafting of middle paleolithic tools in latium (central italy): new data from fossellone and sant’agostino caves,"June 20, 2019","June 20, 2019",True,Silvana Vitagliano,Other,Italy,['Italy'],['Italy'],['the Middle Paleolithic' 'Middle Paleolithic' 'the Middle Paleolithic'],2146,Italy,IT,EU,,,"['latium', 'italy', 'fossellone', 'sant’agostino caves']",,
2147,https://doi.org/10.1371/journal.pone.0213473,PLOS ONE,Research Article,hafting of middle paleolithic tools in latium (central italy): new data from fossellone and sant’agostino caves,"June 20, 2019","June 20, 2019",True,Carlo Tozzi,Other,Italy,['Italy'],['Italy'],['the Middle Paleolithic' 'Middle Paleolithic' 'the Middle Paleolithic'],2147,Italy,IT,EU,,,"['latium', 'italy', 'fossellone', 'sant’agostino caves']",,
2148,https://doi.org/10.1371/journal.pone.0217996,PLOS ONE,Research Article,habitat suitability and the genetic structure of human populations during the last glacial maximum (lgm) in western europe,"June 19, 2019","June 19, 2019",True,Colin D. Wren,First,United States of America,['France' 'Spain'],['France' 'Spain'],['Western Europe' 'Western Europe' 'the Last Glacial Maximum'],2148,United States,US,NA,,,['western europe'],,
2149,https://doi.org/10.1371/journal.pone.0217996,PLOS ONE,Research Article,habitat suitability and the genetic structure of human populations during the last glacial maximum (lgm) in western europe,"June 19, 2019","June 19, 2019",True,Ariane Burke,Other,Canada,['France' 'Spain'],['France' 'Spain'],['Western Europe' 'Western Europe' 'the Last Glacial Maximum'],2149,Canada,CA,NA,,,['western europe'],,
2150,https://doi.org/10.1371/journal.pone.0218413,PLOS ONE,Research Article,reconstructing reef fish communities using fish otoliths in coral reef sediments,"June 14, 2019","June 14, 2019",True,Chien-Hsiang Lin,First,Taiwan,['Dominican Republic' '56'],[],['Caribbean Panama'],2150,Taiwan,TW,AS,,,,,
2151,https://doi.org/10.1371/journal.pone.0218413,PLOS ONE,Research Article,reconstructing reef fish communities using fish otoliths in coral reef sediments,"June 14, 2019","June 14, 2019",True,Brigida De Gracia,Other,Republic of Panama,['Dominican Republic' '56'],[],['Caribbean Panama'],2151,Panama,PA,NA,,,,,
2152,https://doi.org/10.1371/journal.pone.0218413,PLOS ONE,Research Article,reconstructing reef fish communities using fish otoliths in coral reef sediments,"June 14, 2019","June 14, 2019",True,Michele E. R. Pierotti,Other,Republic of Panama,['Dominican Republic' '56'],[],['Caribbean Panama'],2152,Panama,PA,NA,,,,,
2153,https://doi.org/10.1371/journal.pone.0218413,PLOS ONE,Research Article,reconstructing reef fish communities using fish otoliths in coral reef sediments,"June 14, 2019","June 14, 2019",True,Allen H. Andrews,Other,United States of America,['Dominican Republic' '56'],[],['Caribbean Panama'],2153,United States,US,NA,,,,,
2154,https://doi.org/10.1371/journal.pone.0218413,PLOS ONE,Research Article,reconstructing reef fish communities using fish otoliths in coral reef sediments,"June 14, 2019","June 14, 2019",True,Katie Griswold,Other,Republic of Panama,['Dominican Republic' '56'],[],['Caribbean Panama'],2154,Panama,PA,NA,,,,,
2155,https://doi.org/10.1371/journal.pone.0218413,PLOS ONE,Research Article,reconstructing reef fish communities using fish otoliths in coral reef sediments,"June 14, 2019","June 14, 2019",True,Aaron O’Dea,Other,Republic of Panama,['Dominican Republic' '56'],[],['Caribbean Panama'],2155,Panama,PA,NA,,,,,
2156,https://doi.org/10.1371/journal.pone.0217596,PLOS ONE,Research Article,"quantifying spatial variability in shell midden formation in the farasan islands, saudi arabia","June 12, 2019","June 12, 2019",True,Niklas Hausmann,First,United Kingdom,['Australia'],['Meehan' 'Australia'],['the Farasan Islands' 'Red Sea' 'the Northern Territory' 'Pleistocene'],2156,United Kingdom,GB,EU,['saudi arabia'],,['the farasan islands'],,
2157,https://doi.org/10.1371/journal.pone.0217596,PLOS ONE,Research Article,"quantifying spatial variability in shell midden formation in the farasan islands, saudi arabia","June 12, 2019","June 12, 2019",True,Matthew Meredith-Williams,Other,Australia,['Australia'],['Meehan' 'Australia'],['the Farasan Islands' 'Red Sea' 'the Northern Territory' 'Pleistocene'],2157,Australia,AU,OC,['saudi arabia'],,['the farasan islands'],,
2158,https://doi.org/10.1371/journal.pone.0217596,PLOS ONE,Research Article,"quantifying spatial variability in shell midden formation in the farasan islands, saudi arabia","June 12, 2019","June 12, 2019",True,Katerina Douka,Other,Germany,['Australia'],['Meehan' 'Australia'],['the Farasan Islands' 'Red Sea' 'the Northern Territory' 'Pleistocene'],2158,Germany,DE,EU,['saudi arabia'],,['the farasan islands'],,
2159,https://doi.org/10.1371/journal.pone.0217596,PLOS ONE,Research Article,"quantifying spatial variability in shell midden formation in the farasan islands, saudi arabia","June 12, 2019","June 12, 2019",True,Robyn H. Inglis,Other,United Kingdom,['Australia'],['Meehan' 'Australia'],['the Farasan Islands' 'Red Sea' 'the Northern Territory' 'Pleistocene'],2159,United Kingdom,GB,EU,['saudi arabia'],,['the farasan islands'],,
2160,https://doi.org/10.1371/journal.pone.0217596,PLOS ONE,Research Article,"quantifying spatial variability in shell midden formation in the farasan islands, saudi arabia","June 12, 2019","June 12, 2019",True,Geoff Bailey,Other,Australia,['Australia'],['Meehan' 'Australia'],['the Farasan Islands' 'Red Sea' 'the Northern Territory' 'Pleistocene'],2160,Australia,AU,OC,['saudi arabia'],,['the farasan islands'],,
2161,https://doi.org/10.1371/journal.pone.0217171,PLOS ONE,Research Article,"farming strategies of 1st millennium ce agro-pastoralists on the southern foothills of the tianshan mountains: a geoarchaeological and macrobotanical investigation of the mohuchahangoukou (mgk) site, xinjiang, china","June 5, 2019","June 5, 2019",True,Yuqi Li,First,China,[],['the mid-3rd mill'],['Central Asia'],2161,China,CN,AS,"['mohuchahangoukou', 'xinjiang', 'china']",,['the tianshan mountains'],,
2162,https://doi.org/10.1371/journal.pone.0217171,PLOS ONE,Research Article,"farming strategies of 1st millennium ce agro-pastoralists on the southern foothills of the tianshan mountains: a geoarchaeological and macrobotanical investigation of the mohuchahangoukou (mgk) site, xinjiang, china","June 5, 2019","June 5, 2019",True,Michael Storozum,Other,China,[],['the mid-3rd mill'],['Central Asia'],2162,China,CN,AS,"['mohuchahangoukou', 'xinjiang', 'china']",,['the tianshan mountains'],,
2163,https://doi.org/10.1371/journal.pone.0217171,PLOS ONE,Research Article,"farming strategies of 1st millennium ce agro-pastoralists on the southern foothills of the tianshan mountains: a geoarchaeological and macrobotanical investigation of the mohuchahangoukou (mgk) site, xinjiang, china","June 5, 2019","June 5, 2019",True,Duo Tian,Other,China,[],['the mid-3rd mill'],['Central Asia'],2163,China,CN,AS,"['mohuchahangoukou', 'xinjiang', 'china']",,['the tianshan mountains'],,
2164,https://doi.org/10.1371/journal.pone.0217171,PLOS ONE,Research Article,"farming strategies of 1st millennium ce agro-pastoralists on the southern foothills of the tianshan mountains: a geoarchaeological and macrobotanical investigation of the mohuchahangoukou (mgk) site, xinjiang, china","June 5, 2019","June 5, 2019",True,Michael Frachetti,Other,United States of America,[],['the mid-3rd mill'],['Central Asia'],2164,United States,US,NA,"['mohuchahangoukou', 'xinjiang', 'china']",,['the tianshan mountains'],,
2165,https://doi.org/10.1371/journal.pone.0217171,PLOS ONE,Research Article,"farming strategies of 1st millennium ce agro-pastoralists on the southern foothills of the tianshan mountains: a geoarchaeological and macrobotanical investigation of the mohuchahangoukou (mgk) site, xinjiang, china","June 5, 2019","June 5, 2019",True,Kai Su,Other,United States of America,[],['the mid-3rd mill'],['Central Asia'],2165,United States,US,NA,"['mohuchahangoukou', 'xinjiang', 'china']",,['the tianshan mountains'],,
2166,https://doi.org/10.1371/journal.pone.0217171,PLOS ONE,Research Article,"farming strategies of 1st millennium ce agro-pastoralists on the southern foothills of the tianshan mountains: a geoarchaeological and macrobotanical investigation of the mohuchahangoukou (mgk) site, xinjiang, china","June 5, 2019","June 5, 2019",True,Xin Wang,Other,China,[],['the mid-3rd mill'],['Central Asia'],2166,China,CN,AS,"['mohuchahangoukou', 'xinjiang', 'china']",,['the tianshan mountains'],,
2167,https://doi.org/10.1371/journal.pone.0216907,PLOS ONE,Research Article,the hoard of the rings. “odd” annular bread-like objects as a case study for cereal-product diversity at the late bronze age hillfort site of stillfried (lower austria),"June 5, 2019","June 5, 2019",True,Andreas G. Heiss,First,Austria,[],[],[],2167,Austria,AT,EU,"['stillfried', 'lower austria']",,['hillfort site'],,
2168,https://doi.org/10.1371/journal.pone.0216907,PLOS ONE,Research Article,the hoard of the rings. “odd” annular bread-like objects as a case study for cereal-product diversity at the late bronze age hillfort site of stillfried (lower austria),"June 5, 2019","June 5, 2019",True,Ferran Antolín,Other,Switzerland,[],[],[],2168,Switzerland,CH,EU,"['stillfried', 'lower austria']",,['hillfort site'],,
2169,https://doi.org/10.1371/journal.pone.0216907,PLOS ONE,Research Article,the hoard of the rings. “odd” annular bread-like objects as a case study for cereal-product diversity at the late bronze age hillfort site of stillfried (lower austria),"June 5, 2019","June 5, 2019",True,Marian Berihuete Azorín,Other,Germany,[],[],[],2169,Germany,DE,EU,"['stillfried', 'lower austria']",,['hillfort site'],,
2170,https://doi.org/10.1371/journal.pone.0216907,PLOS ONE,Research Article,the hoard of the rings. “odd” annular bread-like objects as a case study for cereal-product diversity at the late bronze age hillfort site of stillfried (lower austria),"June 5, 2019","June 5, 2019",True,Benedikt Biederer,Other,Austria,[],[],[],2170,Austria,AT,EU,"['stillfried', 'lower austria']",,['hillfort site'],,
2171,https://doi.org/10.1371/journal.pone.0216907,PLOS ONE,Research Article,the hoard of the rings. “odd” annular bread-like objects as a case study for cereal-product diversity at the late bronze age hillfort site of stillfried (lower austria),"June 5, 2019","June 5, 2019",True,Rudolf Erlach,Other,Austria,[],[],[],2171,Austria,AT,EU,"['stillfried', 'lower austria']",,['hillfort site'],,
2172,https://doi.org/10.1371/journal.pone.0216907,PLOS ONE,Research Article,the hoard of the rings. “odd” annular bread-like objects as a case study for cereal-product diversity at the late bronze age hillfort site of stillfried (lower austria),"June 5, 2019","June 5, 2019",True,Niki Gail,Other,Austria,[],[],[],2172,Austria,AT,EU,"['stillfried', 'lower austria']",,['hillfort site'],,
2173,https://doi.org/10.1371/journal.pone.0216907,PLOS ONE,Research Article,the hoard of the rings. “odd” annular bread-like objects as a case study for cereal-product diversity at the late bronze age hillfort site of stillfried (lower austria),"June 5, 2019","June 5, 2019",True,Monika Griebl,Other,Austria,[],[],[],2173,Austria,AT,EU,"['stillfried', 'lower austria']",,['hillfort site'],,
